VinGroup	vin_g_rúp
rape	rếp
rangel	ran giờ
ramac	ra mắc
rabah	ra ba
quicktake	quých thếch
quesabesde	quê sa bét đi
query	qoe ri
quangtrungnetco	quang trung nét cô
qualifying	qua li phai inh
qualification	qua li phai cây sần
qts	quy tê ét
qtdnd	quy tê nờ đê
qfhd	quy ép hát đê
putty	pút ti
punisher	pu nít sơ
ptdt	pê tê đê tê
psx	pê ét ích
psr	pi ét a
pskov	pê sờ cốp
psgc	pê ét gờ xê
psdn	pê ét đê nờ
pronoms	pờ rô nam
princie	pờ rin si e
pressed	pờ rét
practicing	pơ rắc tít sinh
pptx	pê pê tê ét
pptp	pê pê tê pê
pps	pê pê ét
possibility	pót si bi li ti
polat	pô lét
poland	pô len
pointe	poi te
plata	pờ la ta
placing	pờ lết sinh
pinckney	pinh ni
photocool	phô tô cun
pfm	pê ép em
pcl	pi xi eo
pcle	pi xi eo i
pcf	pi xi ép
partially	pác ti a ly
otherwise	a dơ goai
osim	ô sim
orsis	o sít
orio	ô ri ô
orderly	o đơ li
orangeart	o ren ge át
optik	ốp tích
omt	ô mờ tê
omiya	ô mi y a
omc	ô mờ xê
okb	ô ca bê
okano	ô ca nô
oita	ô i ta
officine	óp phít xin
nwe	nờ vê kép e
nuts	nút
nutritious	nu tri xi ớt
nurettin	nu re tin
ntls	nờ tê lờ ét
nrl	nờ rờ lờ
novomoskovsk	nô vô mô sờ cốp
northcentral	no thờ xen trồ
nita	ni ta
nishiki	ni si ki
niscc	ni ét xê xê
nhtv	nờ hát tê vê
nhra	nờ hát rờ a
nhcp	nờ hát xê pê
nge	nờ gờ e
ngac	nờ gờ a xê
neue	noi
neighbours	nây bờ
ncif	nờ xê i ép
ncar	nờ xê a rờ
nbg	nờ bê gờ
nascent	nát xen
naoko	na ô cô
nab	náp
myworld	mai gua
mustick	mút sờ tích
musicnow	miu dích nao
musicians	mu dích xi ần
multiplex	mun ti pờ lếch
msdtc	mờ ét đê tê xê
mpm	em pi em
mozy	mô di
motorcycles	mô tô sai cồ
mollenkopf	mô len cốp
moel	mô en
modest	mô đét
mjn	mờ di nờ
misteries	mít tơ ri
minimap	mi ni máp
minaj	mi na di
mime	mi me
millikin	mi li kin
miki	mi ki
menus	me nớt
melih	mê li
megawan	mê ga oan
mediacom	mê đi a com
mcwilliams	mác guy li am
mcallister	mê cha lít tơ
maxify	mắc si phai
matriculation	mác tri cu lây sần
marthon	ma rờ tông
malena	ma lê na
maini	mai ni
maida	mai đa
lucifer	lu xi phơ
lpga	eo pi di ây
lpb	eo pi bi
lnk	lờ nờ ca
llv	eo eo vi
livemouse	li vờ mao
lipsync	líp sinh
lingering	lin gờ rinh
lightscrible	lai cờ rai bồ
licensure	lai sơn trờ
lgv	lờ gờ vê
lga	lờ gờ a
lexi	lê si
levitin	lê vít tin
leviathan	le vi a than
lcfs	eo xi ép ét
lbic	eo vi ai xi
lawsuit	lau suýt
lawmakers	lau mếch cơ
launchcast	lau cát
laramie	la ra mi
langtang	lang tăng
landmarks	lan mác
kyun	ki un
kyodai	ki ô đai
kuka	cu ca
kourtney	cuốc ni
korn	con
kodi	cô đi
kisses	ki sét
kiowa	ki ô goa
khea	khê a
khat	ca hát a tê
kerber	cơ bơ
keegan	ki gan
kcp	ca xê pê
kcc	ca xê xê
kbec	ca bếch
kalov	ca lốp
kajaania	ca da ni a
kagawa	ca ga goa
jrp	di rờ pê
jpop	di póp
jordi	dóc đi
joke	dô kê
jio	ghi ô
jida	di da
jice	dít
jeannette	din nét tờ
jamescook	rêm cúc
jaims	rêm
jac	dắc
ixtreamer	ích sờ trim mơ
ivi	ai vi
iveson	i vơ son
itank	ai tanh
islington	i linh tơn
isic	i sích
irt	i rờ tê
irreverent	i rơ vơ ren
ipb	ai pi di
involving	in vô vinh
intrepid	in trơ pít
internation	in tơ nây sừn
interchange	in tơ chen
instruction	in trắc sừn
institude	in sờ ti tút
inglis	inh li
inevitable	i nơ vi thây bồ
indie	in đi
incase	in cây
importance	im po tần
imperator	im pe ra tơ
immediate	i mê đi ết
imca	im ca
imagemixer	i ma dơ mích sơ
idi	i đi
icu	ai xi iu
icpas	i xê pát
iam	ai em
huikang	hốc cang
hrd	hát rờ đê
hpu	hát pê u
housekeeping	hau kíp pinh
holes	hâu
hikari	hi ca ri
heymans	ha man
hesa	hét sa
heraldsun	he ran săn
hemisphere	hơ mi sờ phe
hege	hơ de
hdl	hát đê lờ
hatsune	hát săn
harwood	ha gút
hamk	ham ca
halia	ha li a
haa	ha a
gvsu	gờ vê ét u
gullwing	gun guynh
guilty	gui ty
grimm	gờ rim
grenier	gờ re ni e
greece	gờ rít
goddess	gút đét
goatse	goát sờ
glint	gờ lin
gergely	gơ gơ ly
geoeye	đi ô ai
gencasa	den ca sa
gemek	dê mếch
geary	ghi ri
gcnqsd	quy xê nờ quy ét đê
fungi	phun di
fufifilm	phu phi phim
fsf	ép ét ép
freebsd	phờ ri bi ét đi
frand	phờ ran
foxytunes	phô sít tuyn
fov	éo ô vê
fontbonne	phông bôn
focusing	pho cớt sinh
flu	phờ lu
flotus	phờ lo tớt
fina	phi na
filkins	phi kin
filezilla	phi le di la
filename	phai nêm
fieldensis	phi en đen sít
fibaa	phi ba
fbs	ép bê ét
faststone	phét sờ tôn
falko	phan cô
faced	phây
facc	ép a xê xê
extusb	ếch tắp
expand	ếch pan
etisalat	e ti sa lát
eserver	e so vờ
equus	ê cút
entitled	en tai tồ
enthusiastic	en thu si át tích
embargo	em ba gô
elo	ê lô
eligibility	ê li di bi li ti
efekta	ơ phếch ta
eeprom	e e pờ rom
edpa	e đê pê a
edf	e đê ép
eckhard	ê chát
earthtime	ớt tham
earliest	ơn li ít
dzirkaln	đờ di can
dvmtr	đi vi em ty a
dtj	đi ti dây
dsap	đê sáp
doz	đê ô dét
downloaded	đao lốt
doit	đô ít
dnvn	đi en vi en
dkd	đê ca đê
diga	đi ga
designation	đi dai nây sừn
denko	đen cô
delos	đê lốt
dehydration	đi hai đờ rây sừn
deason	đê son
davison	đa vi sơn
dataviz	đa ta vít
dalf	đan
cyt	xê y tê
cve	xê vê e
cvd	xê vê đê
curitel	cu ri ten
cups	cúp
ctrip	cờ tríp
ctn	si ti en
csto	xê ét tê ô
csmt	xê ét tê mờ
csl	si ét eo
csd	si ét đi
crp	xê rờ pê
crooked	cờ rúc
criminals	cờ ri mi nờ
cpd	xê pê đê
corwin	co guyn
cooney	cu ni
conventry	con ven tri
continued	con ti ni út
consistent	con sít từn
conserve	con sơ vờ
conscious	con si ớt
conditions	con đi sừn
complained	com pờ lên
comercial	com mơ sồ
cnsh	xê nờ ét hát
clones	cờ lôn
clearing	cờ lia rinh
clarendon	cơ la ren đôn
cilic	si lích
ciie	xi i e
ciee	si e
ciec	si ếch
chxhcnvn	cộng hòa xã hội chủ nghĩa việt nam
choosing	chu dinh
chiangmai	chăng mai
chagall	cha gờ
chafee	cha phi
cfg	si ép di
cepesma	sê pét ma
cengroup	sen gờ rúp
celica	sê li ca
ccdvqc	xê xê đê vê quy xê
catse	cát xê
casu	ca su
cashier	ca si ê
carlino	các li nô
cardiovascular	các đi o vát cu lơ
cardiac	ca đi ác
cancelling	khen sồ linh
cafarella	ca pha rê la
bvi	bi vi ai
bursary	bơ sơ ry
burling	bơ linh
bully	bun li
bullion	bô li ừn
brockport	bờ rốc pót
breed	bờ rít
bqp	bi gi pi
boxee	bốc si
bluetoooth	bờ lu tút
bluegene	bờ lu den nờ
blown	bờ lôn
blessing	bờ lét sinh
bleak	bờ lích
biosciences	bi ô sai ờn
bichir	bi chi
bgp	bi di pi
bgn	bi di en
bfr	bi ép a
beings	bi inh
bedell	be đen
bcn	be si en
bchqs	bê xê hát quy ét
babbel	bây bồ
avermedia	a vơ mê đi a
augustana	au gớt ta na
attts	a tê tê tê ét
athletes	át lít
asd	ây ét đi
arton	át tơn
aretha	a rê tha
aree	a rê
arcada	ắc ca đa
aquamarine	a qua ma rin
aqf	a quy ép
apnic	áp ních
apcha	áp cha
anolog	an na lóc
announce	ơ nao
amplitude	am pờ li tút
amf	a mờ ép
amendment	a men mừn
amazonas	a ma dôn
allies	a li
aleutian	a lơi xi ần
akinwale	ơ ki goeo
akash	a cát
ailes	ai lét
ahs	ây ết ét
aevg	a e vê gờ
adoboli	a đô bo li
accuracy	ác cu ra xy
absolve	áp sâu
aaf	ây ây ép
yisrael	ích sa ren
yamauchi	y mau chi
xjr	ích di rờ
xiaopeng	si ao pênh
xcite	ếch sai
wondering	guôn đơ rinh
wolrd	gu ốt
winklevoss	guyn lơ vốt
webm	goét mờ
wbc	vê kép bê xê
vho	vê hát ô
vhh	vê hát hát
usfp	u ét ép pê
unis	u nít
turlington	tơ linh tơn
trine	trai
tmd	tê mờ đê
thus	thu sờ
thkt	tê hát ca tê
tatami	ta ta mi
tarek	ta rếch
tanker	tăng cơ
taboo	ta bu
statham	sờ ta tham
stated	sờ tây tựt
slx	ét lờ ích
shugart	su gát
sgn	ét gờ nờ
sembcorp	sem cóp
schwarz	sờ khoát
scanlan	sờ ken lan
sauk	sốc
sano	sa nô
samples	sam pờ
saki	sa ki
saira	sai ra
rusvietpetro	ru việt pê trô
ruediger	ru đi gơ
rosh	rốt
rongviet	rông vét
robominton	rô bô min tơn
rng	rờ nờ gờ
rixos	ri sô
riba	ri ba
rfe	rờ ép e
restless	rét lít
rdx	rờ đê ích
qassem	cát sem
qasr	quy a ét rờ
pym	pi goai em
promises	pờ rô mai
priory	pờ rai ô ry
prensa	pờ ren sa
pouria	pua ri a
platium	pờ la ti um
pint	pin
pgi	pê di ai
pedia	pê đi a
parado	pa ra đô
outrun	ô trăn
ortus	ót tớt
opossum	ô pót săm
oga	ô ga
nnvn	nhà nước việt nam
nhnnvn	ngân hàng nhà nước việt nam
ndf	nờ đê ép
naveen	na vin
naro	na rô
muraki	mu ra ki
muangthong	mu ang thông
mpos	mờ pê ô ét
mota	mô ta
mogi	mô gi
mihail	mi hai
miera	mi e ra
metyl	me tin
melon	mê lần
mccampbell	mắc cam beo
mbi	mờ bi
mawson	mao sơn
marzu	mác du
maruko	ma ru cô
mapletree	ma lê tri
makar	mác cơ
madness	mét nít
lowenstein	lâu en sờ tanh
loris	lo rít
lok	lốc
leoncino	len si nô
langford	lang phót
ladino	la đi nô
lackner	lác nơ
kyat	ki át
kowil	cô guyn
kitts	kít
khadijah	kha đi da
kgs	ca gờ ét
kenvin	ken vin
karuna	ca ru na
kamala	ca ma la
jenga	den ga
jci	di xê i
jairo	dai rô
isreal	ít rê ồ
irl	ai a eo
intership	in tơ síp
reflector	ri phờ lếch tơ
realvideo	ri ồ vi đi ô
realise	ri li
rbds	rờ bê đê ét
ranil	ra nin
ral	ran
racisme	rây xít mờ
intense	in ten sờ
insead	in sét
inf	in phờ
hwayugi	guây gi
howells	hau geo
hotter	hót tờ
horrified	ho ri phai đờ
hollow	ho lầu
hina	hi na
henrikh	hen rích
hel	heo
hardcore	hát co
happiest	hép pi ít
guangdong	gang đông
gso	dây ét âu
gni	dây en ai
generating	den nơ rết tinh
gell	geo
gayo	gai ô
gaffney	ga phờ ni
fyodorov	phô đô rốp
froc	phờ rốc
freda	phờ rét đa
foxx	phốc
flemington	phờ lem minh tơn
fenyr	phê nơ
farragut	pha ra gát
farnsworth	phên guốt
expectations	ếch sờ pếch tây sừn
enjoyed	en doi đờ
eighteen	ết tin
echizenya	ê sen ni a
eakar	ê ca
dyno	đi nô
dyne	đin
dumbest	đăm bít
dqt	đi kiu ty
dongjin	đông ghi
doa	đô a
dine	đai ừn
dica	đi ca
deputy	đe piu ty
dbsk	đi bi sờ kây
daughters	đo tờ
damme	đam
daewon	đai anh
crumbles	cờ răm bồ
cot	cốt tờ
cornel	co ni
collision	cô li dừn
clipper	cờ líp pờ
chiefs	chíp
changwon	chen goan
championships	chăm pừn síp
calif	ca li pờ
bwm	bi dắc bồ liu em
burwell	bơ goeo
breadtalk	bờ rét đờ thóc
brahe	bờ ra hờ
boyega	boi gờ
borne	be ờ
bigben	bích bèn
bielefeld	bi li pheo
bgh	bi gi ết
bazalt	ba don
banquet	ben quýt
banderas	ban đờ ra
bananas	bơ na nờ
bahram	ba hờ ram
antique	an tích
anatomy	a na tờ mi
amo	a mầu
ambulance	am biu lờn
alloy	ơ loi
alana	ơ la nờ
aidz	ết
ahw	a
agnew	a niu
affective	a phếch típ
aedas	ê đát
adolescent	a đâu lét sờn
adaptation	ơ đáp tây sần
yle	i an
yaw	do
yanmar	i an mà
xtr	ếch ti a
xdtl	ếch đi ti eo
xdss	ếch đi ét ét
xdas	ếch đi ây ét
xband	ích ben
wtt	đắp bồ liu ti ti
woodford	gút phót
woah	đắp bồ liu ây ết
wmz	đắp bồ liu em dét
wlpg	đắp bồ liu bi dây
wladimir	la đi mia
winny	quyn ni
winfast	gin phát
wimlib	gin li
wiese	gai
westbrook	goét bờ rúc
wel	goeo
wehner	ge nờ
webdav	goép đép
webcams	goép kam
wagc	goác
wafaa	goa phồ
vto	víc tầu
vsi	vi ét ai
voevoda	vâu vô đờ
vnix	vờ ních
vnhouse	vi en hau
vnh	vi en ết
vnesheconombank	va nét ô cô nam banh
vlingo	vơ linh gô
vizileaks	vi di lích
vipi	vi pai
vintique	vin tích
vinatas	vi na tát
vifami	vi pha mi
viewdock	viu đóc
vietthink	việt thing
vietfarm	việt pham
vicosimex	vi cô si mếch
versatile	vơ sát ti ồ
vefac	vơ phắc
veba	vi ba
vbsp	vi bi ét pê
vandergrift	van đơ gờ ríp
usp	iu ét pi
uspb	iu ét pi bi
usdp	iu ét di pi
upside	ắp sai
unmovic	ăn mu vích
unlikely	ăn lai lì
universitaire	iu ni vơ si tai ờ
uld	iu eo đi
uhr	iu ết a
ugrad	u gờ rát
uglydoll	ắc li đon
udn	iu đi en
udf	iu đi ép
uci	iu si ai
ubdtmn	iu bi di ti em en
uas	iu ây ét
twente	tơ goen
tvis	ti vịt
tvfox	ti vi phóc
ttyl	ti tai ồ
ttt	ti ti ti
ttrung	ti trung
tsxt	ti ét ếch ti
trueblood	tru bờ lút
tribe	trai bờ
trat	trát
transient	tran di ờn
totolink	tô tô linh
topcar	tóp ca
tomyum	tô mi um
tomeco	tô mi cồ
tombaugh	tôm bau
tnbtnn	ti en bi ti en en
tir	ti rờ
throttle	thờ rốt thồ
thothx	thót tê hát ích
thetis	thi tớt
thcm	ti ết ci em
textwrangler	tếch sơ răng lờ
tetsuo	tét su ô
teikyo	tây ki ồ
technician	tếch ni sần
tddi	ti đi đi ai
tcv	ti ci vi
tcts	ti ci ti ét
tce	ti ci i
tccq	ti ci ci kiu
tayoubi	tây âu bi
taos	thao
talwar	ta goa
taihang	tai hang
tabula	ta bu la
systematic	sít tơ ma tích
synchrotron	sinh rơ tron
sve	ét vi i
surinam	sơ ri ầm
struggles	sờ trắc gồ
strangways	sờ trăng guây
stoughton	sờ tắp phờ tờn
sticking	sờ tích kinh
steaks	sờ tếch
ssb	ét ét bi
splendor	sờ pờ len đo
spielman	sờ piu men
speedpad	sờ pít pát
spectacle	sờ péc ta cồ
specification	sờ pét ci phai cây sừn
spbe	ét pi bi i
soundstage	sao sờ tết
soonish	sun nít
sncf	ét en ci ép
snapvue	sờ náp viu
slu	ét eo iu
slidesync	sờ lai đờ sinh
skysafari	sờ cai sa phơ ri
sixteen	sích tin
sine	sai ne
simco	sim cô
siad	si át
shoukhrat	sâu cờ rát
shoppers	sóp pờ
shirin	si rin
shinhanbank	sin han banh
shares	xe ờ
sharabani	sa ra ba ni
shanzai	san dai
shaman	sa man
settop	sét tốp
setech	sơ tếch
serrasalmus	sơ ra sa mát
sensio	sen si ô
sends	sen
seiu	sây iu
sdu	ét di iu
sds	ét di ét
sclerosis	sờ cờ le rơ sít
scj	ét ci di
scence	sin
scalable	sờ ka la bồ
savonia	sa vô ni a
samku	sam cu
salvator	sa vây tờ
rybolovleva	ri bô lo vơ lê va
runt	run
rudiger	rút ti gờ
rpac	a pắc
rogelio	rô gi li ô
rockies	rốc ki
rlg	a eo dây
ringwood	rinh gút
rifle	rai phồ
ribet	ri bét
rgbhv	a dây bi ết vi
reward	ri guốt
retirement	re tai rờ mừn
resolute	ri dơ lút
regulator	ri giu lây tờ
odoc	ô đóc
obs	o bê ét
nwb	nờ vê đúp bê
nvao	en vao
nutman	nút man
noticed	nô tít
norse	nót
nopparat	nốp pơ át
noon	nun
nito	ni tô
niku	ni cu
nibble	ni bồ
nhap	nháp
nforce	en phóc
nevertheless	ne vơ dờ lét
netsoft	nét sóp
neath	nít
nbb	en bi bi
nationwide	nây sừn goai
narrow	na râu
nagakawa	na ga ca goa
nacl	nờ a xê lờ
mtxh	mặt trận xã hội
mtn	mờ tê nờ
msrsc	mờ ét rờ ét xê
msd	mờ ét đê
mrv	mờ rờ vê
mqb	mờ quy bê
mpr	em pi a
movimar	mu vi ma
mout	mao
monterrey	măn tơ rây
monozukuri	mô nô du cu ri
monheit	mon hai
mog	móc
moar	mo
mistry	mít tri
miramar	mi ra ma
micorosoft	mai co rô sốp
mhn	mờ hát nờ
mest	mét
melut	mê lốt
meid	mây
mef	mép
meelectronics	mi lếch trô ních
mdja	mờ đê da
marchionne	mác ki on
luxman	lúc men
luminance	lu mi nừn
lucinda	lu sin đa
lucido	lu ki đô
ltv	en ti vi
lovgate	lô gết
loudspeakers	lao sờ píc cơ
loreto	lo re tô
lllinois	li noi
livio	li vi ô
livelens	lai len
liters	lít tờ
liqui	li quy
lioa	li oa
lighten	lai ten
liars	lai ơ
liabilities	li a bi li ti
leti	lét ti
leibowitz	li bo ít
lehmannaudio	lê man au đi ô
legitimate	li di ta mát
leapfrog	líp rốc
leakage	li kít
lcac	eo các
launched	lăn chờ
larholm	la hom
largely	lác li
laporte	la pót
lando	lan đô
landed	len
ladot	la đót
lacrosse	lu cơ rót
lacey	lây si
kuhl	cun
knifefish	cờ nai phít
kliuc	li úc
klapka	cờ lếp ca
kills	kin
kilbride	kin bờ rai
kiki	ki ki
khuc	khúc
kento	ken tô
kakworm	ca guôn
kaisinger	cai sinh gờ
jre	di rờ e
jonghyun	dông hun
jit	dít
jabbari	da ba ri
ixi	ai xi
itot	i tốt
isuga	i si ga
irin	i rin
irda	i đa
ipcc	ai pi si si
iona	ai ô na
inventory	in ven to ri
intosh	in tót
intl	in tồ
intimidate	in ti mi đết
insitute	in si tiu
infotech	in phô tếch
individuals	in đi vi đùa
improved	im pờ ru
imid	i mít
ilm	im
ielst	i en sơ
ideapads	ai đi pát
iconic	i con ních
icoat	ai cốt
icid	i sít
huiyan	huy an
huarong	hua rông
housewives	hau goai
hotelier	hâu theo lờ
hongfu	hông phu
holopedium	hô lô đi um
hofman	hóp man
hobbits	ha bít
hitb	hít
hiper	hai pơ
hint	hin
hijackthis	hi dắc dít
hijab	hi dáp
higashi	hi ga si
headed	hét
hawthorns	ho thon
hardest	hát đét
hanoictt	hà nội xê tê tê
hammerstein	ha mơ sờ tanh
haller	ha lơ
hala	ha la
haker	ha cơ
hadico	ha đi cô
gujral	gui ran
guilherme	gui hem
grobest	gờ rô bét
greeted	gờ ri tét
grayscale	gờ rây kêu
grammarly	gờ ram ma li
googl	gút gồ
giorno	dóc nô
gini	ghi ni
gifi	ghi phi
generous	gen nê rớt
gatt	gát
gahp	gáp
frink	phờ rinh
foxy	phô si
foxpro	phốc pờ rô
forums	pho rum
forrestal	pho rét tồ
forecast	phóc cát
footlambert	phút lam bớt
foggerdy	phóc gơ đi
fiedor	phi đơ
fibre	phai bơ
fema	phi ma
fbt	ép bê tê
faptv	pháp ti vi
fandango	phan đan gô
extensible	ích ten si bồ
expressionist	ếch pờ rét sần nít
expenditure	ếch pen đi chờ
exp	e ích pê
exorcist	ích xo xít
exeo	ê seo
execute	ích kiu
evga	e ga
evaluate	ê va lua ết
eurosport	e rô sờ pót
etsi	ét si
ethical	e thi cồ
etcf	ét sép
esmeralda	ét mơ ra da
epay	i pây
entrepreneurs	en tri pờ ri nêu
enroll	en rôn
enom	i năm
ena	i na
emic	e mích
elna	eo na
elcom	eo com
ekaterinburg	e ca tơ rin bớt
eizo	ai dô
efta	ép ta
effie	ép phi
educate	e đu kết
ecohelmet	i cô mét
dusko	đu cô
dunya	đun ni
drank	đờ răng
dozens	đô rừn
dooo	đu ô
docx	đóc ích
diwa	đi goa
dispy	đít pi
dispersion	đít pờ sừn
dis	đít
dinosaurs	đai nơ so
diaper	đia pơ
detachment	đi thách mừn
deskstar	đét sờ ta
described	e r
descon	đét can
derived	a r
denzel	đen den
dentistry	đen tít tri
demonstrate	đe man sơ tờ rết
declared	đi cờ lét
decca	đê ca
deboer	đi bo ờ
deacon	đi cừn
ddrii	đờ ri
daytime	đây tham
darkest	đa két
daniella	đa ni eo la
dampe	đam
currentversion	cu rừn vơ sừn
cultures	can trờ
croizon	cờ roi dôn
cosy	cô si
cores	co
corden	co đen
copacabana	cô pa ca ba na
cooperative	co pơ rây típ
contributing	con tri biu tinh
contribute	con tri biu
congratulated	công gờ ra tu lết
confused	con phiu
componet	com pâu nét
complement	com pờ li mừn
commonly	com mừn li
commands	com man
colorbs	ca lơ
colima	cô li ma
cognito	co ni tô
cockerell	cóc cơ reo
clurit	cờ lu rít
cloths	cờ lau
cloq	cờ lo
clipgrab	cờ líp gờ ráp
citrulline	si tru lai
citc	si ai ti si
ciss	sít
ciepico	sê pi cô
chromebase	cờ rôm bây
chirag	ki rác
cherrypal	che ri pan
chemie	kem mi
cheerios	che ri ốt
chanterelle	chan tơ ren
chaba	cha ba
certainty	sơ từn ti
celestion	sơ lét sừn
carriage	ke rít
caracal	ca ri cờ
capriotti	ca pờ ri ót ti
capello	cô pen lô
cabrillo	ca bờ ri lô
bust	bớt
bulong	bu lông
brutal	bơ ru tan
breeds	bờ rít
breakup	bờ rếch ắp
breach	bờ rít chờ
bluewater	bờ lu goa tờ
bleutooth	bờ lu tút
bigdelta	bích đen ta
betwa	bét goa
betoaji	bê tô a di
bedforshire	bét pho si
becerra	ben sơ ra
bayonet	bây a nét
batterybar	bát tê ri ba
basinger	bây sinh gờ
basarnas	ba sa nát
baryalei	ba ri lê
bafta	báp ta
azerai	ây dơ ai
ayusa	ây sa
autohaus	au tu hau
authentics	au then tích
australasian	ớt trây la si an
audiostation	au đi ô sờ tây sần
audioholics	au đi a ha lích
audiohoanghai	au đi ô hoàng hải
asraam	a ram
aslam	át lam
aselsan	a seo san
arshad	át hát
arron	a rông
arrhythmia	a ri mia
argos	a gốt
arclibrary	ác li bơ ra ri
arash	a rát
appealing	a pia linh
antiquity	an ti quy ti
ankle	an cờ
anaheim	an na him
amoc	a mốc
amadeus	a ma đê ớt
allowing	a lau inh
allergic	a lơ gích
alaric	a la rích
advised	ất vai
advertised	ất vơ tai
admeld	át meo
addictive	a đích típ
accolades	a co lết
accelerometer	ác seo me tơ
absi	ép si
abood	a bút
aaccup	a cúp
wildcat	guy cát
welle	geo
warburg	goa bớt
wanting	goan tinh
waesche	goa chê
voss	vốt
vig	vích
vietsan	việt san
veterans	vê tơ ran
unitedhealth	iu nai tít heo
tyra	ti ra
tuylip	tuy líp
tsuyoshi	su dô si
tobago	tô ba gô
timbuktu	tim búc tu
teu	têu
syne	sin ne
supervisor	súp pơ vai dơ
steinberg	sờ tai bớt
starbowl	sờ ta bâu
sry	sờ ri
socks	sốc
soberano	sô bê ra nô
sil	sin
silkroad	siu cờ rốt
serves	sơ vét
selim	sê lim
sauna	sao na
sargent	sa gen
residential	rét si đen sồ
requested	ri qoét tựt
replenish	ríp le nít
readme	rít mi
ratchathani	rát cha tha ni
raffle	ra phờ
quasar	qoa sa
pyjamas	pi da mát
properly	pờ rô pơ li
pornchai	pon chai
plummer	pờ lăm mờ
pianist	pi a nít
pflag	phờ léch
pentagon	pen ta gông
pall	pan
orkney	ô nây
onishi	ô ni si
